has_mcq,reading_time_avg,grade_level_sum,story_type,freadom_point,reading_count,view_count,like_count,is_published,mcq,landscape,experience_count,view_count-level_1:easy,view_count-level_1:hard,view_count-level_2:easy,view_count-level_2:hard,view_count-level_3:easy,view_count-level_3:hard,view_count-level_4:easy,view_count-level_4:hard,view_count-level_5:easy,view_count-level_5:hard,view_count-level_6:easy,view_count-level_6:hard,view_count-level_7:easy,view_count-level_7:hard,view_count-level_8:hard,view_count-level_9:easy,view_count-level_9:hard,completed_count-level_8:easy,completed_count-level_1:easy,completed_count-level_1:hard,completed_count-level_2:easy,completed_count-level_2:hard,completed_count-level_3:easy,completed_count-level_3:hard,completed_count-level_4:easy,completed_count-level_4:hard,completed_count-level_5:easy,completed_count-level_5:hard,completed_count-level_6:easy,completed_count-level_6:hard,completed_count-level_7:easy,completed_count-level_7:hard,completed_count-level_8:hard,completed_count-level_9:easy,completed_count-level_9:hard,reading_time_avg,grade_level_sum,story_id_code
True,7.5,12.5,read,0,602,1108,66,True,True,False,36,0,0,0,0,0,0,0,0,0,0,4,1,799,316,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,384,216,0.0,0.0,0.0,7.5,12.5,1462
False,7.5,10.5,read,0,427,642,68,True,False,False,22,0,1,0,0,0,0,0,1,1,0,318,236,19,78,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,162,174,16,73,0.0,0.0,0.0,7.5,10.5,939
False,7.5,12.5,read,0,216,328,15,True,False,False,7,0,0,0,0,0,0,0,0,1,0,0,1,198,128,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,117,98,0.0,0.0,0.0,7.5,12.5,1346
True,7.5,12.5,read,0,349,525,40,True,True,False,16,0,0,0,0,1,0,0,0,0,0,1,1,327,198,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,197,152,0.0,0.0,0.0,7.5,12.5,1388
True,7.5,0.5,read,0,93,175,8,True,True,False,4,82,48,12,34,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,33,3,28,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.5,0.5,1151
True,7.5,0.5,read,0,123,247,7,True,True,False,7,133,54,19,40,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,53,36,5,29,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.5,0.5,1788
True,7.5,2.5,read,0,266,450,25,True,True,False,8,0,0,188,159,21,82,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,78,105,9,73,0,1,0,0,0,0,0,0,0.0,0.0,0.0,7.5,2.5,1733
True,7.5,2.5,read,0,274,422,40,True,True,False,8,0,0,211,134,16,62,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,107,100,11,55,1,0,0,0,0,0,0,0,0.0,0.0,0.0,7.5,2.5,597
True,7.5,2.5,read,0,170,248,17,True,True,False,7,0,0,81,86,14,66,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,36,62,10,61,0,1,0,0,0,0,0,0,0.0,0.0,0.0,7.5,2.5,1542
True,7.5,4.5,read,0,274,386,35,True,True,False,14,0,0,0,0,125,124,19,114,2,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,59,98,15,99,2,0,0,1,0,0,0.0,0.0,0.0,7.5,4.5,167
True,7.5,4.5,read,0,261,334,26,True,True,False,9,0,0,0,0,97,111,18,107,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,51,96,17,97,0,0,0,0,0,0,0.0,0.0,0.0,7.5,4.5,512
True,7.5,4.5,read,0,276,404,38,True,True,False,13,23,17,0,0,119,113,22,110,1,0,0,2,0,0,0.0,0.0,0.0,0.0,10,8,0,0,60,88,15,93,0,0,0,2,0,0,0.0,0.0,0.0,7.5,4.5,1489
True,7.5,7.5,read,0,730,1296,85,True,True,False,26,0,0,0,0,0,1,639,351,109,209,5,2,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,263,235,65,160,4,1,1,0,0.0,0.0,0.0,7.5,7.5,791
True,7.5,6.5,read,0,370,671,40,True,True,False,17,0,0,1,0,1,0,318,212,29,109,3,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,124,136,18,90,2,0,0,0,0.0,0.0,0.0,7.5,6.5,1608
True,7.5,11.5,read,0,1308,2156,325,True,True,False,54,0,0,1,0,1,0,1,2,665,421,569,322,158,56,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,267,294,316,269,114,46,0.0,0.0,0.0,7.5,11.5,1573
True,7.5,8.5,read,0,414,601,54,True,True,False,26,0,0,0,0,0,0,1,0,197,233,40,129,2,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,99,165,27,115,2,6,0.0,0.0,0.0,7.5,8.5,408
True,7.5,8.5,read,0,467,676,56,True,True,False,34,0,0,0,0,0,0,1,1,264,244,33,132,4,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,136,180,28,111,4,6,0.0,0.0,0.0,7.5,8.5,276
True,7.5,10.5,read,0,292,459,32,True,True,False,14,0,1,0,1,0,0,0,2,1,0,187,174,29,70,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,2,0,0,93,116,20,59,0.0,0.0,0.0,7.5,10.5,747
True,7.5,12.5,read,0,351,491,30,True,True,False,13,0,0,0,0,0,0,1,0,0,0,0,1,306,187,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,201,147,0.0,0.0,0.0,7.5,12.5,1446
False,7.5,12.5,read,0,180,302,16,True,False,False,10,0,0,0,0,0,0,0,0,0,0,1,3,176,125,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,2,87,90,0.0,0.0,0.0,7.5,12.5,967
True,7.5,4.5,read,0,360,580,34,True,True,False,11,0,0,0,2,209,202,37,129,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,77,154,21,105,1,0,0,0,0,0,0.0,0.0,0.0,7.5,4.5,1249
False,7.5,6.5,read,0,599,1044,87,True,False,False,15,0,1,0,0,0,0,491,364,57,132,5,4,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,208,243,32,111,1,3,0,1,0.0,0.0,0.0,7.5,6.5,118
True,7.5,8.5,read,0,681,1055,83,True,True,False,40,0,0,0,0,0,0,0,0,443,415,57,138,3,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,226,296,35,117,2,4,0.0,0.0,0.0,7.5,8.5,309
True,7.5,12.5,read,0,175,279,7,True,True,False,11,0,0,0,0,1,0,0,0,0,0,0,0,145,134,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,74,101,0.0,0.0,0.0,7.5,12.5,1032
True,7.5,12.5,read,0,205,306,23,True,True,False,10,0,0,0,0,1,0,0,0,0,1,0,0,163,144,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,89,116,0.0,0.0,0.0,7.5,12.5,188
True,7.5,4.5,read,0,301,392,39,True,True,False,10,0,0,0,2,109,148,22,110,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,60,126,16,97,0,0,0,0,0,0,0.0,0.0,0.0,7.5,4.5,564
True,7.5,0.5,read,0,82,126,4,True,True,False,6,46,31,13,37,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,23,19,8,32,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.5,0.5,1073
False,7.5,2.5,read,0,161,223,11,True,False,False,3,0,0,63,94,13,52,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,30,75,10,45,0,1,0,0,0,0,0,0,0.0,0.0,0.0,7.5,2.5,1923
True,7.5,11.5,read,0,3864,6544,484,True,True,False,173,140,59,220,197,300,275,557,448,497,517,1007,622,1228,537,0.0,0.0,0.0,1.0,39,27,94,126,127,187,229,289,220,340,580,502,693,402,0.0,0.0,0.0,7.5,11.5,1333
True,7.5,4.5,read,0,265,388,32,True,True,False,10,0,0,0,1,131,147,20,90,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,66,111,10,77,0,0,0,0,0,0,0.0,0.0,0.0,7.5,4.5,220
True,7.5,6.5,read,0,543,1089,62,True,True,False,14,0,1,0,1,0,0,541,389,42,125,1,3,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,212,225,19,85,0,1,0,0,0.0,0.0,0.0,7.5,6.5,1044
False,7.5,12.5,read,0,387,616,41,True,False,False,19,0,0,0,0,0,0,0,0,0,0,0,1,394,227,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,207,178,0.0,0.0,0.0,7.5,12.5,1198
True,7.5,12.5,read,0,378,503,35,True,True,False,18,0,0,0,0,1,0,0,0,1,0,0,3,297,202,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,204,171,0.0,0.0,0.0,7.5,12.5,1624
False,7.5,10.5,read,0,389,651,135,True,False,False,18,0,0,0,0,0,0,1,1,1,0,358,221,15,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,150,174,12,52,0.0,0.0,0.0,7.5,10.5,258
False,7.5,12.5,read,0,192,252,15,True,False,False,6,0,0,0,0,0,0,0,0,0,0,1,0,123,130,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,83,108,0.0,0.0,0.0,7.5,12.5,1139
False,7.5,12.5,read,0,323,487,36,True,False,False,20,0,0,0,0,0,0,0,0,0,1,0,3,277,212,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,157,164,0.0,0.0,0.0,7.5,12.5,1387
True,7.5,11.5,read,0,427,660,52,True,True,False,18,0,1,0,1,0,0,0,1,0,0,151,203,152,154,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,71,158,79,116,0.0,0.0,0.0,7.5,11.5,1612
False,7.5,11.5,read,0,317,460,36,True,False,False,22,0,0,0,0,0,0,0,1,0,0,86,148,102,124,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,41,122,47,106,0.0,0.0,0.0,7.5,11.5,760
True,7.5,10.5,read,0,414,605,47,True,True,False,24,0,1,0,0,0,0,1,1,0,1,287,251,19,53,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,1,159,186,17,46,0.0,0.0,0.0,7.5,10.5,1026
True,7.5,10.5,read,0,506,835,65,True,True,False,21,0,0,0,0,0,0,0,1,1,0,451,319,22,59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,204,222,17,56,0.0,0.0,0.0,7.5,10.5,54
True,7.5,8.5,read,0,246,401,26,True,True,False,20,0,0,0,0,0,0,0,0,130,163,25,83,1,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,50,107,13,69,1,4,0.0,0.0,0.0,7.5,8.5,293
True,7.5,8.5,read,0,418,615,46,True,True,False,24,0,0,0,0,0,0,0,0,223,279,23,87,2,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,91,210,16,72,1,6,0.0,0.0,0.0,7.5,8.5,1767
True,7.5,8.5,read,0,437,717,53,True,True,False,26,0,0,0,0,0,0,0,1,323,308,16,78,2,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,143,204,12,67,1,5,0.0,0.0,0.0,7.5,8.5,528
True,7.5,8.5,read,0,312,469,41,True,True,False,20,0,0,0,0,0,0,0,0,167,206,21,72,2,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,75,156,15,59,2,5,0.0,0.0,0.0,7.5,8.5,1278
True,7.5,6.5,read,0,374,604,41,True,True,False,10,0,0,0,0,0,0,273,238,14,86,2,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,122,165,9,76,1,1,0,0,0.0,0.0,0.0,7.5,6.5,169
True,7.5,8.5,read,0,407,633,53,True,True,False,20,0,0,0,0,0,0,1,0,261,257,28,87,1,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,136,173,18,73,1,5,0.0,0.0,0.0,7.5,8.5,1864
True,7.5,8.5,read,0,409,729,57,True,True,False,24,0,0,0,0,0,0,0,0,337,325,9,63,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,147,201,5,52,1,3,0.0,0.0,0.0,7.5,8.5,1038
True,7.5,6.5,read,0,359,642,42,True,True,False,12,0,0,0,0,1,0,277,277,16,81,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,109,175,7,65,0,1,0,0,0.0,0.0,0.0,7.5,6.5,904
True,7.5,6.5,read,0,339,783,43,True,True,False,17,0,0,0,0,0,0,432,310,6,44,1,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,126,176,0,35,0,2,0,0,0.0,0.0,0.0,7.5,6.5,1739
True,7.5,0.5,listen,0,17,64,2,True,True,False,0,46,17,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.5,0.5,543
True,7.5,0.5,listen,0,29,87,5,True,True,False,1,52,35,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.5,0.5,222
False,3.5,0.5,listen,0,19,48,8,True,False,False,0,26,21,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,0.5,1349
True,,0.5,listen,0,50,123,12,True,True,False,1,84,39,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,27,22,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.5,922
True,7.5,0.5,read,0,25,44,1,True,True,False,1,28,15,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,14,10,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,7.5,0.5,1443
True,3.5,3.5,listen,0,445,1042,84,True,True,False,14,0,0,233,171,404,234,4,3,0,1,0,2,0,1,0.0,0.0,0.0,0.0,0,0,85,81,141,131,3,2,0,1,0,1,0,0,0.0,0.0,0.0,3.5,3.5,999
True,3.5,2.5,listen,0,120,267,25,True,True,False,3,0,0,136,125,4,1,0,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,0,53,66,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,2.5,1429
False,7.5,2.5,listen,0,141,334,36,True,False,False,7,0,0,199,130,1,1,0,3,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,72,68,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,7.5,2.5,1516
True,7.5,2.5,read,0,153,302,10,True,True,False,7,0,0,152,148,1,1,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,61,91,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,7.5,2.5,677
True,7.5,4.5,read,0,173,274,21,True,True,False,5,0,0,0,1,131,146,1,2,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,1,66,105,0,1,0,0,0,0,0,0,0.0,0.0,0.0,7.5,4.5,546
True,7.5,6.5,read,0,307,590,34,True,True,False,7,0,0,0,0,0,0,288,290,5,8,3,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,109,186,3,7,0,1,0,0,0.0,0.0,0.0,7.5,6.5,1190
True,7.5,7.5,listen,0,635,1273,110,True,True,False,26,0,1,1,0,0,1,338,356,284,298,5,5,0,1,0.0,0.0,0.0,0.0,0,0,1,0,0,1,127,210,123,167,2,3,0,0,0.0,0.0,0.0,7.5,7.5,566
False,3.5,6.5,listen,0,249,573,62,True,False,False,6,0,0,0,0,0,0,306,260,3,6,3,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,103,139,0,5,1,0,0,0,0.0,0.0,0.0,3.5,6.5,675
False,7.5,6.5,watch,0,222,453,32,True,False,False,18,0,0,0,0,0,0,201,254,2,6,3,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,64,149,2,5,0,0,0,0,0.0,0.0,0.0,7.5,6.5,184
False,3.5,8.5,listen,0,223,456,50,True,False,False,10,0,1,0,0,0,0,1,2,211,244,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,82,140,0,0,0,0,0.0,0.0,0.0,3.5,8.5,139
True,7.5,10.5,read,0,294,485,46,True,True,False,17,0,0,0,0,0,0,1,1,3,1,260,226,2,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,123,165,0,2,0.0,0.0,0.0,7.5,10.5,1660
True,7.5,10.5,read,0,304,582,41,True,True,False,17,0,0,0,0,0,0,0,1,2,0,343,238,1,5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,143,158,0,2,0.0,0.0,0.0,7.5,10.5,560
True,7.5,12.5,read,0,526,802,60,True,True,False,18,0,0,0,0,1,0,0,0,1,0,0,1,518,284,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,304,218,0.0,0.0,0.0,7.5,12.5,81
True,7.5,12.5,read,0,538,823,46,True,True,False,23,0,0,0,0,0,0,2,0,0,0,1,2,556,268,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,328,208,0.0,0.0,0.0,7.5,12.5,1241
True,3.5,0.5,watch,0,43,84,0,False,True,False,0,53,29,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,22,19,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,3.5,0.5,1160
False,3.5,2.5,listen,0,55,128,11,True,False,False,3,0,0,70,57,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,20,34,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,2.5,1700
True,7.5,1.5,watch,0,71,217,8,False,True,False,2,0,1,121,94,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,32,39,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.5,1.5,679
True,3.5,8.5,watch,0,463,763,43,True,True,False,16,0,0,0,0,0,0,0,1,360,422,2,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,180,276,2,1,0,0,0.0,0.0,0.0,3.5,8.5,1414
True,3.5,4.5,watch,0,156,269,14,False,True,False,4,0,0,0,1,124,139,1,3,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,1,62,90,1,0,0,1,0,1,0,0,0.0,0.0,0.0,3.5,4.5,614
True,7.5,4.5,read,0,145,263,13,True,True,False,2,0,0,0,0,128,129,1,3,0,1,0,2,1,0,0.0,0.0,0.0,0.0,0,0,0,0,52,89,1,2,0,0,0,0,1,0,0.0,0.0,0.0,7.5,4.5,869
True,3.5,4.5,watch,0,159,314,17,False,True,False,2,0,0,0,1,159,150,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,62,94,1,1,0,0,0,0,0,0,0.0,0.0,0.0,3.5,4.5,748
True,7.5,7.5,watch,0,1001,1767,127,True,True,False,29,0,0,1,0,0,0,477,453,420,437,7,10,1,2,0.0,0.0,0.0,1.0,0,0,1,0,0,0,199,296,214,271,4,7,0,1,0.0,0.0,0.0,7.5,7.5,1515
True,7.5,7.5,watch,0,876,1664,93,True,True,False,18,0,0,0,0,0,0,501,403,386,402,8,9,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,192,266,163,241,3,5,0,0,0.0,0.0,0.0,7.5,7.5,1497
True,7.5,8.5,watch,0,554,994,53,True,True,False,25,0,0,0,0,0,0,1,1,519,489,0,4,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,231,316,0,3,0,0,0.0,0.0,0.0,7.5,8.5,816
True,7.5,10.5,watch,0,530,835,58,True,True,False,30,0,0,0,0,0,0,0,0,2,0,487,359,3,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,257,262,3,3,0.0,0.0,0.0,7.5,10.5,1623
True,7.5,11.5,read,0,483,989,122,True,True,False,19,0,0,0,0,0,0,1,2,3,0,373,199,244,186,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,122,126,101,130,0.0,0.0,0.0,7.5,11.5,660
False,3.5,6.5,watch,0,334,649,34,True,False,False,14,0,0,0,0,0,0,328,313,7,7,5,3,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,133,184,4,6,1,3,0,0,0.0,0.0,0.0,3.5,6.5,78
True,3.5,0.5,watch,0,96,272,14,True,True,False,2,207,65,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,66,28,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,3.5,0.5,270
True,7.5,2.5,watch,0,133,339,11,True,True,False,1,1,0,205,131,1,1,1,0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,0,0,66,64,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,7.5,2.5,798
True,3.5,2.5,watch,0,108,281,15,True,True,False,4,0,0,172,111,1,3,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,48,58,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,3.5,2.5,1449
False,7.5,5.5,watch,0,371,773,58,True,True,False,8,0,0,99,71,160,162,105,174,1,12,2,2,1,0,0.0,0.0,0.0,0.0,0,0,31,35,56,97,33,108,0,7,1,1,1,0,0.0,0.0,0.0,7.5,5.5,1592
True,3.5,4.5,watch,0,95,192,12,True,True,False,2,0,0,0,0,86,105,1,2,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,28,64,0,0,0,2,0,0,0,0,0.0,0.0,0.0,3.5,4.5,1236
True,3.5,4.5,watch,0,120,225,10,True,True,False,3,0,0,0,0,112,110,0,3,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,43,75,0,1,0,0,0,1,0,0,0.0,0.0,0.0,3.5,4.5,1877
False,7.5,4.5,read,0,72,116,4,True,False,False,2,0,0,0,0,56,55,0,3,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,26,44,0,1,0,0,0,1,0,0,0.0,0.0,0.0,7.5,4.5,784
False,3.5,4.5,watch,0,119,246,12,True,False,False,0,0,0,1,0,127,115,0,6,0,2,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,43,69,0,4,0,2,0,1,0,0,0.0,0.0,0.0,3.5,4.5,316
True,3.5,8.5,watch,0,313,781,42,True,True,False,11,0,0,0,0,0,0,214,175,160,245,1,4,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,62,86,40,121,0,2,1,0,0.0,0.0,0.0,3.5,8.5,46
False,7.5,6.5,watch,0,136,331,17,True,False,False,4,0,0,0,0,0,0,161,169,2,6,1,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,40,88,2,4,0,0,1,0,0.0,0.0,0.0,7.5,6.5,1814
True,3.5,10.5,watch,0,1336,2676,136,True,True,False,63,0,1,0,0,0,0,1,3,363,410,685,391,644,271,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,2,134,235,269,258,256,177,0.0,0.0,0.0,3.5,10.5,718
True,7.5,12.5,read,0,147,250,14,True,True,False,7,0,0,0,0,0,0,0,0,0,0,0,0,134,118,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,68,79,0.0,0.0,0.0,7.5,12.5,1672
False,12.5,12.5,read,0,230,489,25,True,False,False,15,0,0,0,0,0,0,0,0,0,0,2,0,323,177,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,115,114,0.0,0.0,0.0,12.5,12.5,238
False,3.5,0.5,listen,0,27,82,4,True,False,False,0,53,28,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,15,11,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,3.5,0.5,895
False,7.5,0.5,listen,0,37,96,5,True,False,False,1,62,31,1,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,23,12,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,7.5,0.5,61
False,3.5,6.5,listen,0,172,374,37,True,False,False,3,0,0,0,0,0,0,190,170,3,7,1,1,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,66,98,3,4,0,0,1,0,0.0,0.0,0.0,3.5,6.5,1169
True,3.5,0.5,watch,0,69,221,7,True,True,False,2,164,56,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,44,24,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.5,0.5,451
True,7.5,2.5,read,0,58,92,5,True,True,False,2,0,0,39,52,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,22,36,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,7.5,2.5,1376
True,7.5,3.5,read,0,346,577,27,True,True,False,10,0,0,150,111,179,128,1,7,2,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,78,73,92,93,1,5,1,0,0,0,2,0,0.0,0.0,0.0,7.5,3.5,187
False,7.5,4.5,read,0,134,235,16,True,False,False,0,0,0,0,0,136,93,1,5,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,60,71,0,2,1,0,0,0,0,0,0.0,0.0,0.0,7.5,4.5,989
True,7.5,6.5,read,0,257,488,27,True,True,False,8,0,0,0,0,0,0,306,173,2,6,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,129,124,1,2,1,0,0,0,0.0,0.0,0.0,7.5,6.5,390
False,7.5,6.5,read,0,197,335,24,True,False,False,9,0,0,0,0,0,0,183,143,3,9,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,79,105,3,8,0,0,0,0,0.0,0.0,0.0,7.5,6.5,831
True,3.5,8.5,watch,0,457,893,42,True,True,False,15,0,0,0,0,0,0,1,1,491,411,2,4,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,198,254,0,4,0,0,0.0,0.0,0.0,3.5,8.5,870
False,7.5,8.5,read,0,140,232,21,True,False,False,5,0,0,2,0,0,0,1,0,111,122,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,51,89,0,0,0,0,0.0,0.0,0.0,7.5,8.5,121
True,7.5,8.5,read,0,656,1181,187,True,True,False,24,0,0,1,0,0,1,1,3,747,442,6,6,2,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,344,295,3,4,1,0,0.0,0.0,0.0,7.5,8.5,587
True,7.5,8.5,read,0,308,521,27,True,True,False,11,0,0,0,0,0,0,1,0,258,263,0,4,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,131,174,0,3,0,0,0.0,0.0,0.0,7.5,8.5,1269
False,7.5,8.5,read,0,371,880,44,True,False,False,15,0,0,0,0,0,0,1,1,552,337,2,4,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,189,178,1,3,0,0,0.0,0.0,0.0,7.5,8.5,1463
True,7.5,8.5,read,0,454,860,43,True,True,False,15,0,0,0,0,0,0,1,2,475,390,4,5,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,200,247,1,3,0,0,0.0,0.0,0.0,7.5,8.5,1380
